"gridid","231","322","242","321","412","423","142","243","312","324","331","512","522","112","333","124","121","131","421","311","332","313","211","411","334","511","111","141","NA","132","133","122","123","521","222","total"
"B60",0.040070331755281,0.085284459011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125354790766436
"B61",3.05792929581703,0,1.70344740972377,4.54458171253394,9.26057796229386,0.373632854491621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9401692348602
"B70",4.2889334480643,0,0,0,30.5191800762193,8.82763593451775,0.19479756580588,14.0109433135008,1.13642986722883,2.73722434118519,3.08158244862092,0.610851532599898,1.12165266398252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5292311917254
"B71",0,0,14.1558342361685,1.94649234045627,44.2992080582663,5.50966384400699,0,4.33968219681702,0.650898917718195,0.603278443596338,1.01533394829495,2.45801378655349,0,1.69769449822907,1.78015730302614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4562575731333
"B72",0.875082349887715,1.99142433646777,0.503588038352894,3.31368836994681,1.81102503772432,3.29044355869321,0.432838119003327,5.58710177904611,0,0,3.10461881854941,0.142030118193606,1.62267545111267,0,0.132416102946723,0.470599771421264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2775318513458
"B73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365496504211219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365496504211219
"B80",0.030763758277642,0.508426418031404,0,0,70.2700586092781,0.08331369461126,0,6.55268741297941,14.9929446730325,4.60412391212238,0,1.32419604078674,1.60276523421271,0,0.030720246667794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"B81",0,0,0.718535591662381,0,84.0234617111727,0,0,5.82010015101388,0.590123897409535,1.088030845669,0,2.44328639842751,0,0.065679519043645,5.25078188560134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"B82",0.035789844544501,2.02940649568533,6.39337366011141,0,69.4192416841853,0.166601935820227,0,9.27408833861751,1.27859016935866,0.996940550281706,3.89827014747282,2.20340741190444,1.03848538656138,2.11590964844894,0,0,0.44155608556592,0.337396552735993,0.322796028920769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9518539402149
"B83",0,2.32313695516299,8.52522051075729,1.63725516427044,18.8335331659712,0.658831452825861,0,3.23147574072811,0,0,0.474289010092186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6837419998081
"B84",0,0.718519662127654,0,0,0,0.395065777969903,0,1.80222793697956,0,0,0,0,0,0,0.991566684402161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90738006147928
"B90",5.10439801422542,5.52765792508081,0.640253806963235,0,67.1051840396576,0,0,0.714925575657796,8.56386143379725,9.48374312548316,0,1.62604324341681,0,0,0.956149511989018,0,0,0,0,0.277783323728886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"B91",0,1.34355649309722,0,2.87652863685902,57.0546169515527,0,0,1.40077030461614,0.276702872825499,0,0,2.04034960284153,0,0,34.5853115938219,0,0,0,0,0.422163544386037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"B92",9.40031623367418,2.45066123873905,0,0,63.0161038945873,0,0,4.01957959026939,1.32374120480604,4.38565193113493,0,1.57961852671219,0,0.034528595652774,10.5345397274431,0,0,0,0,0,3.2552590569811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"B93",25.4205783403048,2.36177420559423,0.01119047643415,0,10.2158377640388,6.87349962063797,0.386820417128326,5.66800901868272,0.320525374503506,0.975182182821031,3.96188450762001,0.264037889459434,0.874680547941052,0.815425329007754,2.67369828879705,0,0,0.271329933317226,0.277095853315231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3715697496033
"B94",0,0.742650287925652,0,0,0.022501478298267,0,0,0.231806554846602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996958321070521
"C00",11.0603023890579,0,0,0,58.5449639286929,0,0,2.26410866726284,11.2517391448135,16.6129577593329,0,0.26592811083993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"C01",19.8267325053348,0,0,1.81137511133987,48.3291871729271,0,0,9.02685145760897,6.8226559470327,3.74795779625848,0,3.41258737127516,0,0,3.51263016531007,0,0,0.282666684311192,0,2.96946899742768,0,0.257886791173967,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"C02",6.23585130367199,3.91229212065321,0,0.566992444518651,72.4950545774191,0,0,7.4642971508778,0.653880613237972,0.905419634983994,0,2.96573248198092,0,0.043876154480936,2.67879202411167,0,0,0,0,1.13192977278149,0.386520760063308,0.559360961218942,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"C03",21.7011878769446,6.45540324157752,0,0.331960914070483,15.9809073400523,7.06223382598109,0.583345217580952,12.3396066460738,1.6958284005426,0.748109694315145,1.18879043135914,1.49637142229802,1.74858067875009,1.87580503786649,0.689269021254046,0,0,0.276601457056065,0.38882797597659,1.27074637312588,0,4.66913065645781,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5027062112827
"C04",0.864543659504622,7.28091030552066,0,0,0,0,0,0.014172800415502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15962676544079
"C10",41.2623207288459,0,0,0,25.6440062017836,0,0,12.318072373626,10.3682539570468,9.4057605190428,0,0,0,0.533694846938401,0,0,0,0,0,0.044947404331374,0,0.399751054210002,0.023192914175106,0,0,0,0,0,0,0,0,0,0,0,0,100
"C11",47.4888771593706,0,0,0,13.6977065024348,0,0.040589113167421,11.7153000083122,7.34983132318196,2.18449263261327,0,0,0.012261727581904,10.1426268094447,0,0,1.94489239735272,0,0,4.23938995981626,0,0.017647235954451,0.397803733018788,0.768581397750981,0,0,0,0,0,0,0,0,0,0,0,100
"C12",27.445847083603,13.4370722777746,0,0,20.7965550134139,0,0,24.6796640869756,2.1389104833298,1.64299033856083,0,3.74993799189277,0,1.5559376356582,0,0,0,0,0,2.29477851614346,0,0,0,0.414637951674961,0,0,0,0,0,0,0,0,0,0,0,98.1563313790272
"C13",28.6622542109309,1.91405262281409,4.02015221187383,1.41724437256418,26.4485421529217,2.37684350393902,3.03634652000691,8.06086771829357,0.595328332951235,0,2.21410344132872,0.26304364052039,0,0.87836326365285,0,0,0,0,0,0.552061349832228,0,0.464661564497506,0,0,0,0,0,0,0,0,0,0,0,0,0,80.9038649061272
"C14",5.77771173250411,8.02301815021675,0,0.528308777544679,6.184199115368,0.007399547298058,0,8.50110806347395,0,0,4.80054428980523,0.643270943560864,0,0,1.01164223291195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4772028526836
"C20",84.8974231966525,0,4.56119743520629,0,1.82976586273917,0,0,0,4.31436514960239,1.68885543856518,0,0,0,1.67752229467268,0,0,0,0,0,0,0,0,1.03087062256181,0,0,0,0,0,0,0,0,0,0,0,0,100
"C21",59.2164134184721,0.276151424660197,4.31077105721659,0,0.825609336237366,7.90269344048294,0.587343047365429,1.33601402194833,2.45712857526034,0.423700777476379,0,0,2.53428974064775,2.23668660847854,0,0,0,0,0,0.454903057587085,0,0.275282209281292,7.46924122681274,0,0,0,0,0,0,0,0,0,0,0,0,90.3062279419271
"C22",34.0406535789269,0.314072539710904,0.289767857903658,0,16.4316377687135,7.19169223961939,0,13.0145831230451,1.32693203324748,3.41141752959587,0.029734500606452,0,0,1.7940460619122,0,0,0,0,0,2.6538291197365,0,0.957921057126183,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4562874101441
"C23",31.4686251301929,9.7972874180697,0,0,18.4405727583049,0,0.496132178319342,9.46808339033676,0.986608229978198,0.374068347768939,1.0143975648344,0,0,0.513107472278714,0.210643029057709,0,0,0,0,1.1037938471492,0,0,0,0,0.632978029997174,0,0,0,0,0,0,0,0,0,0,74.5062973962879
"C24",7.26768491443794,14.2433172044578,0,0,0,0.561849583161774,0,9.71134059909428,0,0,0.565293282797648,0.652480933558568,0,0,1.19151670468362,0,0,0,0,0,1.55486572188394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7483489440755
"C30",76.1170137563441,0,8.59897869617476,0.092201824429933,0,0,0,1.67722771635783,0.563275553923255,0,0,0,0,1.11908339096174,0,0,0,0.002370445224095,0,0.619062304981437,0,0,7.50059609535854,0,0,3.71019021624432,0,0,0,0,0,0,0,0,0,100
"C31",64.443771488476,2.48923578420637,4.84089527129195,0,3.34335831991096,0,0,0,3.4606028772361,1.87769660059357,0,0.294899447595517,0,0.926118418397372,0,0,0,0,0,0.724113943177868,0,0,13.8871010698786,0,0,3.23039862066653,0,0,0,0,0,0,0,0,0,99.5181918414309
"C32",39.5852067175895,12.3306231969932,1.0925125165272,0.780123480565599,2.69684843081211,4.30754592534646,0.391007640507516,0.867077378650056,1.16259790399981,2.84208774009167,0.901635353922267,0,0,1.9450983708219,0,0,0,0,0.38846032566254,0,0,0.98599606831184,11.0766328936429,0,0,0,0,0,0,0,0,0,0,0,0,81.3534539434446
"C33",30.4881850230356,4.78830097523395,0.844794399092337,1.27111709528378,29.6256298536763,0.542953030291677,0.07553243510924,1.57395064613444,3.10078145453729,0.77175849293058,0,0,0,4.99699080811583,0,0,0,0,0,1.38966139178107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4696556052221
"C34",21.1959217643545,30.3896757947419,0.238748202690916,1.35758737505921,19.6899607676581,0.558867899126323,0.406789395990259,6.76008240657581,1.26238949570362,0.644864481016133,1.76912305319208,0.369871985823313,0,0.517458964796734,0.435794889754741,0,0,0,0,0.252436553470408,0,0,0,0,3.70148922902733,0,0,0,0,0,0,0,0,0,0,89.5510622589813
"C35",0.055338750767317,2.18890068015297,0,0,0,0.494901715507904,0.3895957160916,0.459984190192462,0,0,0.382953243478137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97167429619039
"C40",77.8814551237996,13.5367553679961,0,0,0.0800011012644,0,0,4.2254198154838,0.902141880961461,0,0,0,0,0.382000180514251,0,0,2.21138400036743,0.529385447489429,0,0.053212088212055,0,0,0.198244993911401,0,0,0,0,0,0,0,0,0,0,0,0,100
"C41",56.2434334935034,1.52341482963622,6.71015396834604,0.278097164057973,0,0,1.5774365544939,1.56392121060085,0.144973597486328,0,0,0,2.83074416485076,16.9054754184941,0,0,2.37973033919053,0.431963420982824,0,0.220064858486143,0,0,3.73286357002009,0,0,2.02292667653174,1.94666683995962,1.48813389335943,0,0,0,0,0,0,0,100
"C42",45.4239739289544,3.22104847125242,1.02899632087803,0.852205241974504,8.55875312369218,0,0.791394880293115,2.16003622464826,6.1255645680898,2.48454912196346,0,0,2.53289468245848,6.81742713752924,0,0,3.54602532257526,0,0,0.551223049627816,0,0.8660628221005,7.39655373568962,0,0,0,0,0.047253021396427,0,0,0,0,0,0,0,92.4039616531235
"C43",11.8297562607474,17.3026922359931,0,1.97309277467825,51.5463519713044,0,0,0.241195794684436,8.18651803609807,6.60658322947342,0,1.15331818072894,0,0,0,0,0,0,0,0,0,1.16049151629197,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"C44",41.2676579428374,9.5286504970486,0,0,32.9432867584596,5.88249171394651,0.171300614134618,4.018708175542,1.28221737629275,0.255677740445059,0.297498128871642,0.031694551596536,1.16299944081401,1.70857049595252,0,0,0,0.399939711711938,0.335614338882368,0.713692513464464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"C45",34.07268919411,13.1845786019377,0,0.576493381874332,9.72866048188644,1.96829509266251,0.481608097765106,3.87706972266005,0,0,4.72123989249232,0,1.70403554023826,0,0.839139240990028,0,0,0,0,0,0.399120167844114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5529294144608
"C46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C50",76.3441314000137,8.9998824746635,0,7.80042209675113,1.77803426699782,0,0,0.831683826937579,0.919589443627731,0,0,0,0,0.844149863868718,0,0,0.218593135215987,0.701138777726274,0,0.57233373969802,0,0.990040974499536,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"C51",42.6892710475527,24.0910844683999,4.98454566768535,9.4649324327152,0.269594008578479,0,0,0,8.539338833739,3.9853029569541,0,0,0,0.541602763608687,0,0,0,0,0,1.74737386648496,0,0,3.68695395428164,0,0,0,0,0,0,0,0,0,0,0,0,100
"C52",13.7207396438819,0,1.13935786310475,0,0,5.96914078181707,0,0,0,0,0,0,0,0.920052589445761,0,1.78811551379629,0.91364440340042,0,0,0,0,0,11.580638704513,0,0,0,0,0,0,0,0,0,0,0,0,36.0316894999592
"C53",29.9160504236416,0,0,0,23.8130501830686,0,0.265572219931256,0.820611474279592,1.65401384961075,1.32331669141066,0,0,0,0.623187087155138,0,0,0,0,0,0,0,0,0.254083350481769,0,0,0,0,0,0,0,0,0,0,0,0,58.6698852795794
"C54",46.1581764003204,1.66696240372095,0,0,31.5147557289427,0.170872298694149,0,7.24761031125424,4.83029898355515,1.25394913429094,0.168324594860299,0,0.12311874798802,0.412832842031939,0,0,0,0,0,0,0,0.505718499657542,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0526199453164
"C55",7.63268787737803,3.31967563535056,0,0,4.41462351193385,0.170279487796648,0,1.09957986781886,0,0,0.093631500225816,0,0.126240673927053,0,0,0,0,0,0,0,0.318685134534404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1754036889652
"C60",54.384154129853,7.34577433647867,0,13.9956244077953,13.647013305169,0,0,2.11126303511854,4.30242553887774,1.24866415756432,0,0.081680668318055,0,1.45340084599968,0,0,0,0,0,1.39921555982287,0,0.030784015002784,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"C61",59.0798501091353,8.89643626166116,0,1.88444052060758,8.26616087375734,0,0,1.13753015622822,3.89970561223371,2.37688986123049,0,0,0,0.037433739786525,0,0,3.02053080322071,0,0,0.173141577125633,0,0.68110454572007,10.5467759392932,0,0,0,0,0,0,0,0,0,0,0,0,100
"C62",26.8273914822531,0.834538620488618,0,0.54052512527459,0,2.19592019721884,0.629987931864125,0,2.55708674428579,1.2761810681733,0,0,0.940140040925097,5.1424060881368,0,2.85236691871925,0.820308714663286,0,0,1.42816855094185,0,0.493252415686165,38.170822425655,0,0,0,0,0.471419665245306,0,0,0,0,0,0,0,85.1805159895311
"C63",25.8004504453025,0.216109166459522,0.588171046054947,8.68143559110127,0,6.35175044705454,0,0,2.06881939151987,0.490163436931226,0,0,0.251883574386655,1.89819212763366,0,0,0.422131588111406,0,0,0.336161760236044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1052685747916
"C64",17.0140389797425,0,0.312433732591409,0,23.8220548686699,0,0.34438217064322,4.27028085986669,0.737153610198283,0.289769642499546,0,0,0,0.643501819700772,0,0,0,0,0,0,0,0,0,0,0.361094506153145,0,0,0,0,0,0,0,0,0,0,47.7947101900654
"C70",14.6124190867085,43.4352861588137,0,22.1621698983543,5.00445748390957,0,0,1.33403963887318,10.040359085094,2.72808806127157,0,0.239967081679057,0,0.066128113358875,0,0,0,0.377085391937195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
